"Profile.Name","Start.Time","Duration","Attributes","Title","Supplemental.Video.Type","Device.Type","Bookmark","Latest.Bookmark","Country"
"Astrid",2019-03-06 20:07:20,"00:45:48","Autoplayed: user action: None; ","The Durrells: Season 1: Episode 2","","Netflix Chrome MAC (Cadmium) HTML 5","00:45:54","00:45:54","GB (United Kingdom)"
"Astrid",2019-03-06 19:21:45,"00:45:32","Autoplayed: user action: Unspecified; ","The Durrells: Season 1: Episode 1","","Netflix Chrome MAC (Cadmium) HTML 5","00:45:32","00:45:32","GB (United Kingdom)"
"Astrid",2019-03-06 19:04:13,"00:17:25","Autoplayed: user action: Unspecified; ","Workin' Moms: Season 1: Finale (Episode 13)","","Netflix Chrome MAC (Cadmium) HTML 5","00:21:35","00:21:35","GB (United Kingdom)"
"Astrid",2019-03-05 15:50:30,"00:03:34","","Workin' Moms: Season 1: Finale (Episode 13)","","Apple iPhone 7 (GSM)","00:04:10","Not latest view","GB (United Kingdom)"
"Astrid",2019-03-05 15:39:24,"00:08:51","","Workin' Moms: Season 1: Merde (Episode 12)","","Apple iPhone 7 (GSM)","00:21:14","00:21:14","GB (United Kingdom)"
"Astrid",2019-03-05 15:35:42,"00:01:59","","Workin' Moms: Season 1: Merde (Episode 12)","","Apple iPhone 7 (GSM)","00:12:48","Not latest view","GB (United Kingdom)"
"Astrid",2019-03-05 14:43:10,"00:10:18","","Workin' Moms: Season 1: Merde (Episode 12)","","Apple iPhone 7 (GSM)","00:10:49","Not latest view","GB (United Kingdom)"
"Astrid",2019-03-05 14:19:05,"00:20:40","","Workin' Moms: Season 1: Bye Bye Kate (Episode 11)","","Apple iPhone 7 (GSM)","00:21:15","00:21:15","GB (United Kingdom)"
"Astrid",2019-03-05 14:16:22,"00:02:35","","Workin' Moms: Season 1: The Coxswain (Episode 10)","","Apple iPhone 7 (GSM)","00:21:13","00:21:13","GB (United Kingdom)"
"Astrid",2019-03-04 23:30:34,"00:18:59","","Workin' Moms: Season 1: The Coxswain (Episode 10)","","Netflix Chrome MAC (Cadmium) HTML 5","00:19:31","Not latest view","GB (United Kingdom)"
"Astrid",2019-03-04 23:05:51,"00:21:13","Autoplayed: user action: None; ","Workin' Moms: Season 1: Tricky Nipple (Episode 9)","","Netflix Chrome MAC (Cadmium) HTML 5","00:21:18","00:21:18","GB (United Kingdom)"
"Astrid",2019-03-04 22:45:05,"00:20:45","Autoplayed: user action: None; ","Workin' Moms: Season 1: Popsicle and a Hoop Earring (Episode 8)","","Netflix Chrome MAC (Cadmium) HTML 5","00:21:17","00:21:17","GB (United Kingdom)"
"Astrid",2019-03-04 22:24:06,"00:20:44","Autoplayed: user action: None; ","Workin' Moms: Season 1: Phoenix Rising (Episode 7)","","Netflix Chrome MAC (Cadmium) HTML 5","00:21:18","00:21:18","GB (United Kingdom)"
"Astrid",2019-03-04 22:03:19,"00:20:46","Autoplayed: user action: None; ","Workin' Moms: Season 1: The Wolf and the Rabbit (Episode 6)","","Netflix Chrome MAC (Cadmium) HTML 5","00:21:17","00:21:17","GB (United Kingdom)"
"Astrid",2019-03-04 21:42:35,"00:20:43","Autoplayed: user action: None; ","Workin' Moms: Season 1: Sophie's Choice-ish (Episode 5)","","Netflix Chrome MAC (Cadmium) HTML 5","00:21:17","00:21:17","GB (United Kingdom)"
"Astrid",2019-03-04 21:21:22,"00:21:12","Autoplayed: user action: None; ","Workin' Moms: Season 1: Bad Help (Episode 4)","","Netflix Chrome MAC (Cadmium) HTML 5","00:21:17","00:21:17","GB (United Kingdom)"
"Astrid",2019-03-04 21:00:09,"00:21:12","Autoplayed: user action: None; ","Workin' Moms: Season 1: Fem Card (Episode 3)","","Netflix Chrome MAC (Cadmium) HTML 5","00:21:17","00:21:17","GB (United Kingdom)"
"Astrid",2019-03-04 20:36:21,"00:23:13","Autoplayed: user action: None; ","Workin' Moms: Season 1: Rules (Episode 2)","","Netflix Chrome MAC (Cadmium) HTML 5","00:21:34","00:21:34","GB (United Kingdom)"
"Astrid",2019-03-04 20:13:15,"00:21:53","Autoplayed: user action: Unspecified; ","Workin' Moms: Season 1: Pilot (Episode 1)","","Netflix Chrome MAC (Cadmium) HTML 5","00:21:53","00:21:53","GB (United Kingdom)"
"Astrid",2019-03-04 20:11:48,"00:00:47","Autoplayed: user action: None; ","Tidying Up with Marie Kondo: Season 1: Breaking Free from a Mountain of Stuff (Episode 6)","","Netflix Chrome MAC (Cadmium) HTML 5","00:02:43","00:02:43","GB (United Kingdom)"
"Astrid",2019-03-04 20:01:38,"00:10:09","Autoplayed: user action: Unspecified; ","Tidying Up with Marie Kondo: Season 1: From Students to Improvements (Episode 5)","","Netflix Chrome MAC (Cadmium) HTML 5","00:40:43","00:40:43","GB (United Kingdom)"
"Astrid",2019-03-04 18:52:48,"00:21:01","Autoplayed: user action: Unspecified; ","Tidying Up with Marie Kondo: Season 1: From Students to Improvements (Episode 5)","","Netflix Chrome MAC (Cadmium) HTML 5","00:30:34","Not latest view","GB (United Kingdom)"
"Astrid",2019-03-04 17:44:42,"00:04:07","Autoplayed: user action: Unspecified; ","Tidying Up with Marie Kondo: Season 1: From Students to Improvements (Episode 5)","","Netflix Chrome MAC (Cadmium) HTML 5","00:09:33","Not latest view","GB (United Kingdom)"
"Astrid",2019-03-04 17:43:15,"00:01:22","Autoplayed: user action: None; ","Tidying Up with Marie Kondo: Season 1: Tidying With Toddlers (Episode 1)","","Netflix Chrome MAC (Cadmium) HTML 5","00:03:31","00:03:31","GB (United Kingdom)"
"Astrid",2019-03-04 17:07:29,"00:35:37","Autoplayed: user action: Unspecified; ","Tidying Up with Marie Kondo: Season 1: When Two (Messes) Become One (Episode 8)","","Netflix Chrome MAC (Cadmium) HTML 5","00:35:54","00:35:54","GB (United Kingdom)"
"Astrid",2019-03-04 14:24:06,"00:00:31","Autoplayed: user action: None; ","Tidying Up with Marie Kondo: Season 1: When Two (Messes) Become One (Episode 8)","","Netflix Chrome MAC (Cadmium) HTML 5","00:02:27","Not latest view","GB (United Kingdom)"
"Astrid",2019-03-04 13:46:19,"00:37:46","Autoplayed: user action: None; ","Tidying Up with Marie Kondo: Season 1: Making Room for Baby (Episode 7)","","Netflix Chrome MAC (Cadmium) HTML 5","00:39:42","00:39:42","GB (United Kingdom)"
"Astrid",2019-03-04 13:09:07,"00:33:52","Autoplayed: user action: Unspecified; ","Tidying Up with Marie Kondo: Season 1: Breaking Free from a Mountain of Stuff (Episode 6)","","Netflix Chrome MAC (Cadmium) HTML 5","00:34:43","Not latest view","GB (United Kingdom)"
"Astrid",2019-03-01 18:51:04,"00:11:53","Autoplayed: user action: None; ","Russian Doll: Season 1: Ariadne (Episode 8)","","Netflix Chrome MAC (Cadmium) HTML 5","00:11:58","00:11:58","GB (United Kingdom)"
"Astrid",2019-03-01 18:26:02,"00:25:01","Autoplayed: user action: None; ","Russian Doll: Season 1: The Way Out (Episode 7)","","Netflix Chrome MAC (Cadmium) HTML 5","00:25:06","00:25:06","GB (United Kingdom)"
"Astrid",2019-03-01 17:58:53,"00:25:56","Autoplayed: user action: None; ","Russian Doll: Season 1: Reflection (Episode 6)","","Netflix Chrome MAC (Cadmium) HTML 5","00:26:01","00:26:01","GB (United Kingdom)"
"Astrid",2019-03-01 17:35:08,"00:23:44","Autoplayed: user action: None; ","Russian Doll: Season 1: Superiority Complex (Episode 5)","","Netflix Chrome MAC (Cadmium) HTML 5","00:23:49","00:23:49","GB (United Kingdom)"
"Astrid",2019-03-01 16:52:50,"00:23:52","Autoplayed: user action: None; ","Russian Doll: Season 1: Alan's Routine (Episode 4)","","Netflix Chrome MAC (Cadmium) HTML 5","00:23:57","00:23:57","GB (United Kingdom)"
"Astrid",2019-03-01 16:27:58,"00:24:50","Autoplayed: user action: None; ","Russian Doll: Season 1: A Warm Body (Episode 3)","","Netflix Chrome MAC (Cadmium) HTML 5","00:24:55","00:24:55","GB (United Kingdom)"
"Astrid",2019-03-01 16:01:14,"00:26:43","Autoplayed: user action: None; ","Russian Doll: Season 1: The Great Escape (Episode 2)","","Netflix Chrome MAC (Cadmium) HTML 5","00:26:48","00:26:48","GB (United Kingdom)"
"Astrid",2019-03-01 15:37:18,"00:23:54","Autoplayed: user action: Unspecified; ","Russian Doll: Season 1: Nothing in This World Is Easy (Episode 1)","","Netflix Chrome MAC (Cadmium) HTML 5","00:23:54","00:23:54","GB (United Kingdom)"
"Astrid",2019-03-01 14:02:36,"01:22:47","Autoplayed: user action: Unspecified; ","Isn't It Romantic","","Netflix Chrome MAC (Cadmium) HTML 5","01:22:47","01:22:47","GB (United Kingdom)"
"Astrid",2019-02-23 20:17:12,"00:21:28","","Brooklyn Nine-Nine: Season 4: Crime & Punishment (Episode 22)","","Netflix Chrome MAC (Cadmium) HTML 5","00:21:29","00:21:29","GB (United Kingdom)"
"Astrid",2019-02-23 19:55:31,"00:21:21","Autoplayed: user action: Unspecified; ","Brooklyn Nine-Nine: Season 4: The Bank Job (Episode 21)","","Netflix Chrome MAC (Cadmium) HTML 5","00:21:36","00:21:36","GB (United Kingdom)"
"Astrid",2019-02-15 23:31:42,"00:21:05","Autoplayed: user action: None; ","Brooklyn Nine-Nine: Season 4: The Slaughterhouse (Episode 20)","","Netflix Chrome MAC (Cadmium) HTML 5","00:21:23","00:21:23","GB (United Kingdom)"
"Astrid",2019-02-15 23:15:08,"00:16:21","Autoplayed: user action: Unspecified; ","Brooklyn Nine-Nine: Season 4: Your Honor (Episode 19)","","Netflix Chrome MAC (Cadmium) HTML 5","00:21:45","00:21:45","GB (United Kingdom)"
"Astrid",2019-02-13 23:02:01,"00:05:19","Autoplayed: user action: None; ","Brooklyn Nine-Nine: Season 4: Your Honor (Episode 19)","","Netflix Chrome MAC (Cadmium) HTML 5","00:05:19","Not latest view","GB (United Kingdom)"
"Astrid",2019-02-13 22:40:05,"00:21:28","Autoplayed: user action: Unspecified; ","Brooklyn Nine-Nine: Season 4: Chasing Amy (Episode 18)","","Netflix Chrome MAC (Cadmium) HTML 5","00:21:45","00:21:45","GB (United Kingdom)"
"Astrid",2019-02-13 22:18:12,"00:21:40","Autoplayed: user action: None; ","Brooklyn Nine-Nine: Season 4: Cop-Con (Episode 17)","","Netflix Chrome MAC (Cadmium) HTML 5","00:21:45","00:21:45","GB (United Kingdom)"
"Astrid",2019-02-13 21:57:00,"00:21:00","Autoplayed: user action: None; ","Brooklyn Nine-Nine: Season 4: Moo Moo (Episode 16)","","Netflix Chrome MAC (Cadmium) HTML 5","00:21:05","00:21:05","GB (United Kingdom)"
"Astrid",2019-02-13 21:35:07,"00:21:38","Autoplayed: user action: None; ","Brooklyn Nine-Nine: Season 4: The Last Ride (Episode 15)","","Netflix Chrome MAC (Cadmium) HTML 5","00:21:43","00:21:43","GB (United Kingdom)"
"Astrid",2019-02-13 21:13:33,"00:21:20","Autoplayed: user action: None; ","Brooklyn Nine-Nine: Season 4: Serve & Protect (Episode 14)","","Netflix Chrome MAC (Cadmium) HTML 5","00:21:39","00:21:39","GB (United Kingdom)"
"Astrid",2019-02-13 20:47:06,"00:21:40","Autoplayed: user action: Unspecified; ","Brooklyn Nine-Nine: Season 4: The Audit (Episode 13)","","Netflix Chrome MAC (Cadmium) HTML 5","00:21:45","00:21:45","GB (United Kingdom)"
"Astrid",2019-02-13 19:48:52,"00:57:36","Autoplayed: user action: None; ","Great Interior Design Challenge: Season 3: Tips Special (Episode 16)","","Netflix Chrome MAC (Cadmium) HTML 5","00:58:58","00:58:58","GB (United Kingdom)"
"Astrid",2019-02-13 18:50:50,"00:57:22","Autoplayed: user action: Unspecified; ","Great Interior Design Challenge: Season 3: Stately Home (Episode 15)","","Netflix Chrome MAC (Cadmium) HTML 5","00:58:38","00:58:38","GB (United Kingdom)"
"Astrid",2019-02-13 18:50:13,"00:00:31","","Great Interior Design Challenge: Season 2: Cotswolds (Episode 1)","","Netflix Chrome MAC (Cadmium) HTML 5","00:58:52","Not latest view","GB (United Kingdom)"
"Astrid",2019-02-13 17:32:08,"00:00:01","Autoplayed: user action: Unspecified; ","Sex Education: Season 1: Episode 1","","Netflix Firefox MAC (Cadmium) HTML 5","00:00:01","Not latest view","GB (United Kingdom)"
"Astrid",2019-02-11 21:55:28,"00:57:17","Autoplayed: user action: Unspecified; ","Great Interior Design Challenge: Season 3: Medieval Terrace (Episode 14)","","Netflix Chrome MAC (Cadmium) HTML 5","00:58:33","00:58:33","GB (United Kingdom)"
"Astrid",2019-02-11 21:21:17,"00:34:01","Autoplayed: user action: Unspecified; ","Great Interior Design Challenge: Season 3: Coastal Cottages (Episode 13)","","Netflix Chrome MAC (Cadmium) HTML 5","00:58:01","00:58:01","GB (United Kingdom)"
"Astrid",2019-02-11 20:58:11,"00:22:53","","Great Interior Design Challenge: Season 3: Coastal Cottages (Episode 13)","","Apple iPad Mini 4 WiFi","00:24:20","Not latest view","GB (United Kingdom)"
"Astrid",2019-02-10 22:20:22,"00:57:23","","Great Interior Design Challenge: Season 3: Farm Houses (Episode 12)","","Netflix Chrome MAC (Cadmium) HTML 5","00:58:45","00:58:45","GB (United Kingdom)"
"Astrid",2019-02-10 21:55:46,"00:24:30","Autoplayed: user action: Unspecified; ","Great Interior Design Challenge: Season 3: Bourneville (Episode 11)","","Netflix Chrome MAC (Cadmium) HTML 5","00:57:11","00:57:11","GB (United Kingdom)"
"Astrid",2019-02-10 21:55:33,"00:00:09","Autoplayed: user action: Unspecified; ","Great Interior Design Challenge: Season 3: Peak District (Episode 7)","","Netflix Chrome MAC (Cadmium) HTML 5","00:46:22","00:46:22","GB (United Kingdom)"
"Astrid",2019-02-09 17:42:51,"00:01:13","","Great Interior Design Challenge: Season 3: Peak District (Episode 7)","","Apple iPhone 7 (GSM)","00:46:13","Not latest view","GB (United Kingdom)"
"Astrid",2019-02-09 17:41:52,"00:00:15","","Great Interior Design Challenge: Season 3: Modern Riverside (Episode 9)","","Apple iPhone 7 (GSM)","00:48:31","00:48:31","GB (United Kingdom)"
"Astrid",2019-02-09 17:41:22,"00:00:01","","Great Interior Design Challenge: Season 3: Bourneville (Episode 11)","","Apple iPhone 7 (GSM)","00:32:11","Not latest view","GB (United Kingdom)"
"Astrid",2019-02-08 21:40:15,"00:21:35","Autoplayed: user action: Unspecified; ","Brooklyn Nine-Nine: Season 4: The Fugitive: Part 2 (Episode 12)","","Netflix Chrome MAC (Cadmium) HTML 5","00:21:47","00:21:47","GB (United Kingdom)"
"Astrid",2019-02-08 21:18:53,"00:20:19","Autoplayed: user action: Unspecified; ","Brooklyn Nine-Nine: Season 4: The Fugitive: Part 1 (Episode 11)","","Netflix Chrome MAC (Cadmium) HTML 5","00:20:25","00:20:25","GB (United Kingdom)"
"Astrid",2019-02-07 22:44:26,"00:31:14","Autoplayed: user action: Unspecified; ","Great Interior Design Challenge: Season 3: Bourneville (Episode 11)","","Netflix Chrome MAC (Cadmium) HTML 5","00:32:10","Not latest view","GB (United Kingdom)"
"Astrid",2019-02-07 21:25:44,"00:57:16","","Great Interior Design Challenge: Season 3: Self Build (Episode 10)","","Netflix Chrome MAC (Cadmium) HTML 5","00:58:33","00:58:33","GB (United Kingdom)"
"Astrid",2019-02-07 20:46:28,"00:38:11","Autoplayed: user action: Unspecified; ","Great Interior Design Challenge: Season 3: Modern Riverside (Episode 9)","","Netflix Chrome MAC (Cadmium) HTML 5","00:58:25","Not latest view","GB (United Kingdom)"
"Astrid",2019-02-06 22:42:16,"00:19:26","Autoplayed: user action: None; ","Great Interior Design Challenge: Season 3: Modern Riverside (Episode 9)","","Netflix Chrome MAC (Cadmium) HTML 5","00:20:14","Not latest view","GB (United Kingdom)"
"Astrid",2019-02-06 21:43:22,"00:58:47","Autoplayed: user action: None; ","Great Interior Design Challenge: Season 3: Half Houses (Episode 8)","","Netflix Chrome MAC (Cadmium) HTML 5","00:58:47","00:58:47","GB (United Kingdom)"
"Astrid",2019-02-06 20:27:46,"01:15:21","Autoplayed: user action: Unspecified; ","Great Interior Design Challenge: Season 3: Peak District (Episode 7)","","Netflix Chrome MAC (Cadmium) HTML 5","00:58:44","Not latest view","GB (United Kingdom)"
"Astrid",2019-02-05 23:12:07,"00:00:42","Autoplayed: user action: None; ","Great Interior Design Challenge: Season 3: Peak District (Episode 7)","","Netflix Chrome MAC (Cadmium) HTML 5","00:00:42","Not latest view","GB (United Kingdom)"
"Astrid",2019-02-05 21:59:32,"00:58:13","Autoplayed: user action: Unspecified; ","Great Interior Design Challenge: Season 3: Timber Framed Houses (Episode 6)","","Netflix Chrome MAC (Cadmium) HTML 5","00:58:43","00:58:43","GB (United Kingdom)"
"Astrid",2019-02-05 21:10:35,"00:48:36","Autoplayed: user action: Unspecified; ","Great Interior Design Challenge: Season 3: Georgian Terrace (Episode 5)","","Netflix Chrome MAC (Cadmium) HTML 5","00:57:29","00:57:29","GB (United Kingdom)"
"Astrid",2019-02-05 20:59:28,"00:10:52","","Great Interior Design Challenge: Season 3: Georgian Terrace (Episode 5)","","Apple iPad Mini 4 WiFi","00:12:14","Not latest view","GB (United Kingdom)"
"Astrid",2019-02-03 22:47:57,"00:00:04","Autoplayed: user action: Unspecified; ","Great Interior Design Challenge: Season 3: Georgian Terrace (Episode 5)","","Netflix Chrome MAC (Cadmium) HTML 5","00:00:04","Not latest view","GB (United Kingdom)"
"Astrid",2019-02-03 21:50:24,"00:57:23","","Great Interior Design Challenge: Season 3: Thatched Village (Episode 4)","","Netflix Chrome MAC (Cadmium) HTML 5","00:58:45","00:58:45","GB (United Kingdom)"
"Astrid",2019-02-03 20:53:24,"00:56:46","Autoplayed: user action: Unspecified; ","Great Interior Design Challenge: Season 3: Scottish Castle (Episode 3)","","Netflix Chrome MAC (Cadmium) HTML 5","00:58:07","00:58:07","GB (United Kingdom)"
"Astrid",2019-01-30 21:48:07,"01:11:43","Autoplayed: user action: Unspecified; ","Great Interior Design Challenge: Season 3: Weatherboard Cottages (Episode 2)","","Netflix Chrome MAC (Cadmium) HTML 5","00:58:12","00:58:12","GB (United Kingdom)"
"Astrid",2019-01-30 21:47:38,"00:00:19","Autoplayed: user action: Unspecified; ","Great Interior Design Challenge: Season 3: Converted Leisure Centre (Episode 1)","","Netflix Chrome MAC (Cadmium) HTML 5","00:09:50","00:09:50","GB (United Kingdom)"
"Astrid",2019-01-30 21:04:03,"00:43:32","Autoplayed: user action: Unspecified; ","Great Interior Design Challenge: Season 2: Stately Home (Episode 16)","","Netflix Chrome MAC (Cadmium) HTML 5","00:58:27","00:58:27","GB (United Kingdom)"
"Astrid",2019-01-30 20:20:15,"00:14:54","Autoplayed: user action: None; ","Great Interior Design Challenge: Season 2: Stately Home (Episode 16)","","Apple iPad Mini 4 WiFi","00:14:55","Not latest view","GB (United Kingdom)"
"Astrid",2019-01-30 19:16:34,"01:03:12","","Great Interior Design Challenge: Season 2: Tenements (Episode 15)","","Apple iPad Mini 4 WiFi","00:58:44","00:58:44","GB (United Kingdom)"
"Astrid",2019-01-29 22:34:45,"00:58:21","Autoplayed: user action: Unspecified; ","Great Interior Design Challenge: Season 2: School Conversion (Episode 14)","","Netflix Chrome MAC (Cadmium) HTML 5","00:58:39","00:58:39","GB (United Kingdom)"
"Astrid",2019-01-29 21:36:05,"00:57:39","Autoplayed: user action: Unspecified; ","Great Interior Design Challenge: Season 2: Complex (Episode 13)","","Netflix Chrome MAC (Cadmium) HTML 5","00:57:39","00:57:39","GB (United Kingdom)"
"Astrid",2019-01-29 20:57:00,"00:38:53","Autoplayed: user action: Unspecified; ","Great Interior Design Challenge: Season 2: Houseboats (Episode 12)","","Netflix Chrome MAC (Cadmium) HTML 5","00:58:45","00:58:45","GB (United Kingdom)"
"Astrid",2019-01-28 22:38:30,"00:20:31","Autoplayed: user action: None; ","Great Interior Design Challenge: Season 2: Houseboats (Episode 12)","","Netflix Chrome MAC (Cadmium) HTML 5","00:20:32","Not latest view","GB (United Kingdom)"
"Astrid",2019-01-28 21:41:11,"00:57:11","Autoplayed: user action: Unspecified; ","Great Interior Design Challenge: Season 2: Edwardian Wimbledon (Episode 11)","","Netflix Chrome MAC (Cadmium) HTML 5","00:58:35","00:58:35","GB (United Kingdom)"
"Astrid",2019-01-28 21:37:23,"00:03:46","Autoplayed: user action: Unspecified; ","Great Interior Design Challenge: Season 2: Oast Houses (Episode 10)","","Netflix Chrome MAC (Cadmium) HTML 5","00:58:41","00:58:41","GB (United Kingdom)"
"Astrid",2019-01-28 20:50:38,"00:44:07","Autoplayed: user action: Unspecified; ","Great Interior Design Challenge: Season 2: Oast Houses (Episode 10)","","Netflix Chrome MAC (Cadmium) HTML 5","00:54:45","Not latest view","GB (United Kingdom)"
"Astrid",2019-01-27 22:43:22,"00:09:09","","Great Interior Design Challenge: Season 2: Oast Houses (Episode 10)","","Netflix Chrome MAC (Cadmium) HTML 5","00:11:04","Not latest view","GB (United Kingdom)"
